Distance	Time																																																	
21475	1.005391114	1.006660841	1.006383621	1.006787563	1.007119232	1.007466137	1.007676225	1.00746008	1.008390756	1.008723932	1.008044373	1.00704284	1.006857715	1.006296162	1.004842696	1.003587191	1.003995737	1.003611491	1.002518556	1.001275037	1.00092202	1.002088447	1.001280875	1.001418738	1.001850191	1.001670718	1.001701943	1.0024424	1.002561511	1.002215638	1.002599593	1.002095108	1.003003298	1.003602594	1.003280053	1.003561542	1.004186731	1.00483647	1.005170889	1.004794746	1.005694483	1.005143569	1.005188408	1.005042415	1.006226735	1.006380147	1.007472209	1.007093494	1.008425448	1.008062216
24127	0.749394437	0.749712369	0.750956726	0.750173526	0.750898872	0.751489213	0.75112357	0.751752062	0.751424984	0.751496457	0.750713981	0.75050344	0.749701687	0.749530307	0.748520737	0.747447092	0.747457335	0.747417956	0.746566319	0.747349126	0.74693655	0.746186279	0.745965124	0.746569648	0.746622983	0.746442637	0.747035055	0.746622475	0.746993948	0.746991866	0.747012503	0.746684434	0.746790944	0.747134458	0.747817412	0.748223625	0.748012646	0.748854178	0.749227052	0.74927376	0.749029572	0.749765493	0.750047475	0.749943524	0.750068732	0.75053694	0.750389694	0.750779807	0.75117501	0.751841102
26051	0.77485393	0.774744024	0.775090002	0.775059037	0.77515075	0.775737316	0.775929001	0.775692711	0.775798293	0.775977258	0.775099635	0.774632048	0.774021678	0.773286168	0.772777284	0.772409681	0.771538335	0.771640374	0.771018007	0.770093267	0.770798535	0.770781559	0.770068188	0.770825508	0.771202734	0.770630316	0.770647663	0.770538209	0.770947831	0.771559411	0.770958412	0.771650222	0.772062787	0.771781105	0.772295715	0.772379776	0.772195791	0.772920712	0.772759528	0.773413235	0.773564577	0.773764179	0.773764536	0.774812889	0.77443655	0.77486216	0.774637767	0.7756863	0.775151008	0.775635972
29403	0.675135358	0.676383967	0.674615762	0.67618953	0.676977567	0.676520854	0.676887868	0.676019882	0.676195761	0.676785727	0.675854573	0.67488588	0.673477639	0.673645739	0.672793676	0.672091468	0.671681527	0.671238651	0.672463651	0.672051367	0.671980768	0.672001528	0.6716362	0.672068568	0.6712222	0.672023723	0.672277099	0.672710508	0.67318791	0.672487751	0.67172641	0.672979275	0.672458554	0.673362719	0.672619158	0.673995001	0.674147977	0.674203908	0.674665272	0.674620163	0.675537981	0.675236863	0.675338672	0.67505794	0.675240368	0.676011993	0.67653951	0.676094322	0.676403896	0.676816674
31565	0.380945355	0.381574838	0.381188842	0.381571526	0.38196426	0.381879268	0.381223055	0.38166698	0.381263226	0.380801824	0.37948761	0.378570896	0.378836288	0.378618277	0.3784181	0.377502311	0.378364002	0.378303422	0.377616794	0.377702167	0.377869689	0.378369911	0.378230294	0.37831943	0.378682003	0.378700084	0.378856372	0.378591259	0.379003246	0.378979595	0.379141736	0.379563496	0.379857546	0.379888984	0.379577434	0.380778619	0.380293157	0.379921837	0.380227334	0.380542476	0.380578229	0.380727766	0.381179409	0.380650392	0.381985689	0.381040446	0.381635259	0.38171182	0.381560561	0.382443919
34902	1.150127099	1.150667477	1.150915177	1.151558261	1.15235593	1.152395031	1.152197385	1.152318351	1.150955317	1.149773266	1.147791212	1.146793392	1.145001982	1.144033567	1.143748298	1.143103869	1.142612017	1.142383244	1.142094424	1.142613574	1.142210967	1.142388984	1.14269551	1.14293877	1.142693609	1.143704969	1.143656901	1.143760994	1.144448639	1.144380016	1.144935013	1.14492029	1.14546021	1.145939691	1.147034722	1.146669207	1.147245718	1.147758758	1.148224538	1.14877392	1.149399914	1.149592512	1.149877926	1.15017041	1.151453044	1.150900669	1.151431426	1.152132237	1.152729146	1.153510918
36577	0.931788939	0.932271371	0.932537238	0.933059707	0.933456334	0.932548952	0.933085165	0.93221894	0.931872053	0.930432082	0.928585559	0.927686116	0.926253526	0.925801445	0.924816874	0.924874515	0.924427303	0.924275797	0.924236564	0.924410243	0.924298896	0.924795873	0.925338179	0.925311462	0.924737013	0.925609831	0.925892125	0.925782831	0.925484996	0.926874395	0.927089687	0.927729993	0.927672768	0.927907647	0.928459895	0.928771614	0.92887081	0.929464774	0.929702566	0.930207476	0.930675799	0.931181416	0.931176929	0.931777076	0.932542551	0.932029779	0.932975237	0.933437023	0.933778417	0.933889019
39033	0.734149877	0.734577195	0.734696219	0.735286877	0.735306438	0.735554082	0.734879835	0.734546448	0.733370601	0.732104105	0.731240413	0.73000149	0.729608341	0.728603118	0.728917011	0.728186496	0.727909766	0.728003967	0.727823189	0.72758341	0.729210728	0.728863642	0.728174052	0.728888536	0.729057353	0.729130498	0.729246279	0.729685786	0.729949301	0.730337061	0.730509911	0.730426977	0.731020728	0.731455783	0.731358841	0.732280243	0.732320495	0.732267189	0.73274458	0.733263617	0.73368879	0.733337119	0.734208727	0.734550692	0.734498759	0.735197613	0.735050166	0.735623149	0.735616461	0.736116065
41831	0.631133899	0.631982355	0.631659366	0.63232233	0.631924765	0.632009711	0.630262693	0.630194192	0.629168315	0.628221053	0.628051112	0.626415923	0.626180471	0.6256535	0.625501611	0.624959673	0.625158502	0.625012726	0.625051357	0.625601313	0.625550653	0.625025166	0.62585025	0.625985198	0.626265194	0.625852693	0.6267137	0.626403045	0.626875224	0.627285796	0.627215973	0.628199507	0.627735758	0.628144826	0.628546485	0.62846527	0.628862948	0.629263861	0.629905783	0.629741776	0.630478308	0.630418176	0.630836378	0.630947372	0.631319378	0.632143621	0.631347361	0.63195241	0.632154205	0.632907899
44298	0.79351887	0.794392247	0.794500146	0.79436725	0.794559442	0.794028033	0.792996165	0.79163403	0.789724356	0.788925694	0.787565309	0.786747871	0.785286476	0.785625208	0.784954003	0.785198698	0.785140163	0.785314277	0.785181298	0.785210633	0.786124732	0.786634731	0.785741726	0.786330593	0.787225562	0.786534372	0.787376533	0.787936682	0.788465497	0.788490938	0.788880182	0.788980115	0.789896544	0.789883532	0.790256424	0.790895049	0.791241828	0.791503228	0.791729184	0.792259434	0.792406718	0.793007425	0.793225093	0.793309086	0.793799393	0.794599132	0.794746342	0.795023078	0.7954056	0.795683622
45871	0.592535633	0.59301854	0.593267538	0.593019361	0.592713397	0.591698776	0.591083621	0.589219869	0.588310761	0.587578869	0.586010176	0.585617684	0.585295256	0.584759012	0.585046338	0.584850794	0.584898433	0.585286837	0.585061864	0.585452721	0.58584838	0.585900711	0.586310309	0.586431582	0.586278585	0.586979358	0.58730939	0.587944861	0.58784314	0.58820082	0.588955191	0.588967964	0.589615592	0.589629475	0.589605632	0.590615959	0.590682259	0.590800551	0.591259115	0.591418778	0.591772038	0.592379133	0.592198251	0.592524754	0.593031546	0.593281453	0.59373781	0.594188948	0.594350306	0.594023943
47628	0.602870319	0.602878067	0.60275928	0.60206134	0.601606286	0.600172974	0.598773581	0.597584471	0.596449451	0.595157583	0.594633608	0.594335619	0.593970582	0.593348654	0.593705517	0.594002603	0.593947712	0.594386855	0.594842978	0.595146922	0.595410377	0.595706216	0.596136442	0.595787515	0.596403542	0.597191262	0.597107356	0.597672199	0.597925664	0.598297939	0.598525571	0.598631037	0.598663235	0.599668871	0.599863455	0.600079956	0.600402229	0.60107083	0.600847452	0.601401722	0.601431553	0.60189678	0.60228675	0.602723431	0.603044048	0.603299582	0.603694253	0.60374369	0.603747756	0.604167834
49415	0.632055715	0.632008003	0.63165755	0.631286859	0.629558234	0.628351109	0.626660515	0.625319557	0.623729014	0.623312234	0.622105397	0.621942921	0.621298614	0.621476087	0.621841139	0.621909991	0.622263967	0.622598855	0.622795731	0.622946938	0.623486215	0.623858882	0.624354866	0.624109586	0.624825544	0.625058905	0.625772505	0.625518386	0.626279364	0.626517173	0.627118823	0.627671496	0.627960944	0.628316161	0.628755209	0.628940837	0.629657084	0.629814754	0.630343097	0.630679048	0.630916049	0.630852695	0.631908528	0.632443241	0.632208313	0.632577344	0.633284822	0.633518504	0.633507828	0.633699648
51328	0.548954874	0.548369041	0.547943647	0.546575204	0.545558903	0.543582715	0.541801255	0.540870085	0.539901786	0.539845181	0.539044099	0.53900792	0.53932939	0.53974859	0.539937025	0.539850152	0.539855632	0.540688472	0.540961383	0.541241379	0.541147193	0.541741974	0.54167141	0.542177591	0.542946774	0.543717066	0.54371977	0.544169172	0.54490377	0.545339946	0.54599133	0.545391614	0.545229305	0.54577438	0.546196342	0.546589577	0.546997274	0.546738898	0.547424941	0.547720805	0.547997038	0.54873611	0.548319025	0.549084624	0.549431811	0.549406533	0.549396059	0.549785421	0.550167961	0.549427288
52679	0.817613133	0.817019028	0.815702294	0.812799778	0.810902009	0.807755197	0.806172214	0.803804313	0.802021196	0.801377616	0.801159363	0.800924809	0.801177857	0.801003558	0.801427885	0.802075837	0.802523141	0.803178021	0.803842134	0.803892202	0.804999173	0.805659002	0.80570207	0.806494854	0.807096264	0.808227607	0.80845622	0.809045346	0.809613206	0.810481169	0.810545299	0.811592015	0.812339285	0.812291798	0.813281544	0.81347321	0.813952301	0.815123336	0.815460747	0.816214039	0.816582392	0.816173766	0.817383092	0.818580115	0.818342617	0.818825817	0.819685021	0.819998429	0.819748236	0.819814405
54392	0.684149789	0.683867156	0.681566213	0.679482878	0.676768962	0.674762871	0.672796908	0.670771564	0.670376814	0.669390985	0.669535989	0.669544829	0.669757814	0.669731933	0.670168094	0.670630187	0.67178922	0.671931894	0.672056596	0.672962452	0.67343134	0.673568461	0.674425509	0.675277431	0.675663061	0.675956341	0.676967372	0.677779127	0.677727462	0.678363639	0.678989881	0.679522539	0.680236036	0.680476984	0.680760545	0.681472525	0.681855014	0.682587509	0.683047825	0.683239168	0.683778428	0.684325903	0.684444941	0.684958844	0.685849882	0.686232399	0.686177495	0.686453151	0.686694137	0.685652494
56244	0.517716359	0.516233529	0.51444867	0.512403334	0.510296028	0.50897984	0.507102739	0.506076282	0.505340375	0.505492798	0.505378844	0.505895807	0.505979968	0.506228399	0.506590651	0.507488937	0.507831434	0.507973097	0.508564071	0.509104578	0.509435365	0.509674282	0.510575275	0.510822365	0.511663671	0.511111679	0.512142489	0.512919702	0.512942261	0.513078715	0.514016086	0.514148417	0.514871747	0.515142063	0.515136114	0.516180449	0.516358476	0.516295368	0.517086983	0.517123025	0.517552201	0.518543959	0.518123975	0.518990299	0.519505496	0.518996648	0.519593789	0.519497165	0.519135426	0.51807571
57809	0.654057518	0.65116105	0.648675833	0.645753337	0.643297759	0.641265136	0.639354059	0.638419608	0.638072524	0.637976907	0.638086605	0.63855123	0.638972824	0.639197699	0.640033922	0.640970685	0.64171403	0.642080768	0.642793098	0.643568285	0.643639613	0.644451977	0.645428925	0.646157689	0.646599103	0.647292472	0.648145869	0.648753042	0.649215335	0.64918242	0.649841501	0.650921834	0.651449169	0.651962926	0.652477977	0.652526669	0.65356738	0.65408922	0.654035047	0.655039868	0.655484421	0.65545505	0.656259147	0.656525253	0.656607614	0.657435236	0.657189248	0.657706573	0.655807588	0.653284536
59738	0.706195211	0.703580557	0.699901843	0.696976442	0.694204671	0.691505437	0.690713436	0.68901935	0.689322204	0.689131851	0.6897538	0.690109236	0.690734974	0.691364541	0.693011262	0.693402736	0.693587726	0.694782122	0.695337291	0.696098099	0.696936744	0.6977711	0.69876559	0.69980135	0.699706118	0.70113482	0.701479351	0.702430649	0.702793096	0.703597151	0.704066585	0.705089038	0.705336863	0.705741951	0.706981277	0.706958332	0.708224097	0.70824493	0.708723466	0.709404091	0.710164375	0.710168343	0.711158588	0.711613945	0.711494759	0.712196049	0.711672302	0.710714946	0.708669915	0.704795332
60572	1.165749941	1.160423004	1.154127265	1.149651599	1.145695127	1.141327947	1.139532218	1.139188434	1.138466785	1.13913959	1.139726023	1.14105927	1.141971814	1.143670156	1.1449086	1.146238339	1.147064113	1.149066156	1.15053582	1.151281304	1.152436604	1.154347365	1.155644	1.156868075	1.158413271	1.159692105	1.160210202	1.161361109	1.162440984	1.163286912	1.164741043	1.165691557	1.167221452	1.168102273	1.168751372	1.16975825	1.170677571	1.171008255	1.172490663	1.173528036	1.174587334	1.175232161	1.175357956	1.176399814	1.176660081	1.17616375	1.177427943	1.173970936	1.168942527	1.162289633
64244	1.213062554	1.20634187	1.199605215	1.19368492	1.188122789	1.186482715	1.183825904	1.18370007	1.185254689	1.185247214	1.185385139	1.188546708	1.188860961	1.191749386	1.191999996	1.193483537	1.194255867	1.19533908	1.197063596	1.199710796	1.201999052	1.204573999	1.205598654	1.205942381	1.20899531	1.209496938	1.210815122	1.210905426	1.213317349	1.215483555	1.2146155	1.214523422	1.217394973	1.217641278	1.220057875	1.221062035	1.222129332	1.224752676	1.224797671	1.224079883	1.226088899	1.226862128	1.228309984	1.229237781	1.231911694	1.230660947	1.226177772	1.222334508	1.215140651	1.205694859
68526	0.571339612	0.568370242	0.565158225	0.563349464	0.561655479	0.560170805	0.560849179	0.560648384	0.560912247	0.561793524	0.562794606	0.563642769	0.564420757	0.565428627	0.566167808	0.566651464	0.567281119	0.568523129	0.569161266	0.570018748	0.570661117	0.57127563	0.572110056	0.572594083	0.573721296	0.574025686	0.574432447	0.575540676	0.575321236	0.57688022	0.5767691	0.577972762	0.578401535	0.578466339	0.579142481	0.580049158	0.579701537	0.580745366	0.58104661	0.581558788	0.582006635	0.582449174	0.582647711	0.583343433	0.582423259	0.581560284	0.579886929	0.576573832	0.572099982	0.567077918
71524	0.58537505	0.581948554	0.579418627	0.577512698	0.576599869	0.575633976	0.57588173	0.575821957	0.576609159	0.576837867	0.578288245	0.578818089	0.579582999	0.580473172	0.581390092	0.582603682	0.583424207	0.584169461	0.58491556	0.585761849	0.586034293	0.587453502	0.588419014	0.589359526	0.589623588	0.590815036	0.591295908	0.591832629	0.592298575	0.59292569	0.593308927	0.593812236	0.595087587	0.595315944	0.595690438	0.596218956	0.597067745	0.597706263	0.59842715	0.598230946	0.598465106	0.599559321	0.599438773	0.600154304	0.599345101	0.597077856	0.593694903	0.589301377	0.585214033	0.58044
